Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
BB PEN 3GR SATIVA HAZELNUT CREAM,9823228183,598232281835,2,35.0,"THCA RELATED: Flower, Carts & Vapes"
SMAKD GUMMIES THCA 2000MG SINGLE TROPICAL FRUIT,5804377888,158043778889,24,4.0,EDIBLES
FUME INFINITY BLUEBERRY MINT,4182171944,6941821719440,6,21.0,NICOTINE VAPES
GEEKBAR X 25K BLACKBERRY B-BURST,1012543830,810125438301,0,30.0,NICOTINE VAPES
GEEKBAR X 25K LEMON HEADS,1012543816,810125438165,1,30.0,NICOTINE VAPES
GEEKBAR 15K B-BURST,1012543596,810125435966,2,25.0,NICOTINE VAPES
GEEKBAR 15K STRAWBERRY BANANA,1012543478,810125434785,4,25.0,NICOTINE VAPES
DESTINO PRE ROLL 1GR INDICA,"2175016042, 2175029737, 2175011005",721750297372,15,12.0,"THCA RELATED: Flower, Carts & Vapes"
BB PRE ROLL 1GR SATIVA GELATO 41,9823228118,598232281187,-2,5.0,"THCA RELATED: Flower, Carts & Vapes"
BB PRE ROLL 1GR HYBRID SUPER BOOF,9823228119,598232281194,85,5.0,"THCA RELATED: Flower, Carts & Vapes"
BB PRE ROLL 1GR INDICA MANGO OG,9823228122,598232281224,56,5.0,"THCA RELATED: Flower, Carts & Vapes"
BB PEN 1GR INDICA HINDY KUSH,9823228212,598232282122,0,17.99,"THCA RELATED: Flower, Carts & Vapes"
COOKIES PEN DUAL 1GR TWO STRAINS,9999934643,0000,4,35.0,"THCA RELATED: Flower, Carts & Vapes"
FRUIT MONSTER 48MG PASSIONFRUIT ORANGE GUAVA,1002278932,0000,2,16.0,NICOTINE VAPES
FRUIT MONSTER 48MG MIXED BERRYICE,1002278877,710022788779,0,16.0,NICOTINE VAPES
FRUIT MONSTER 24MG MANGO PEACH GUAVA ICE,1002278871,0000,1,16.0,NICOTINE VAPES
VAPORESSO ECO NANO 2 BLUE,4349866604,6943498666041,0,27.99,EDIBLES
GEEKBAR 15K DRAGON MELON,1012543676,810125436765,1,25.0,NICOTINE VAPES
RAZ 9K MIAMI MINT ZERO NIC,7598405992,6975984059921,0,30.0,NICOTINE VAPES
BOSSLEAF JAMAICAN DREAM,5969976360,659699763606,14,3.0,TOBACCO PRODUCTS
SUPRA HEXA HOOKAH,7365861760,0000,1,199.0,HOOKAH RELATED
LOOSE LEAF CHERRY SODA CRUSH,4297884653,742978846531,9,4.0,TOBACCO PRODUCTS
SMAKD PEN 2GR INDICA BLUE RUNTZ,5677338711,356773387115,1,26.99,"THCA RELATED: Flower, Carts & Vapes"
SMAKD PEN 2GR SATIVA HOLY GRAIL KUSH,5677338713,356773387139,5,26.99,"THCA RELATED: Flower, Carts & Vapes"
SMAKD PEN 2GR HYBRID DONUT SHOP,5677338714,356773387146,11,26.99,"THCA RELATED: Flower, Carts & Vapes"
ZYN 3MG SMOOTH,0924991401,609249914019,4,9.99,TOBACCO PRODUCTS
RAZ 9K WHITE YUMMY GRAPE,7031364137,6970313641372,0,30.0,NICOTINE VAPES
GEEKBAR 15K STRAWBERRY SAVERS,1016428372,810164283726,1,25.0,NICOTINE VAPES
GEEKBAR 15K BLACK CHERRY,1012543675,810125436758,7,25.0,NICOTINE VAPES
SNIPE PREROLLS 2G INDICA ROZAY,5006791932,850067919322,26,5.0,"THCA RELATED: Flower, Carts & Vapes"
MUSHIEZ PILL 4PK 2000MG,9983818386,699838183865,5,36.0,EDIBLES
DOZO PEN 2.5GR HYBRID ROCKET POP,8397080092,783970800923,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO PEN 2.5GR INDICA  PAPAYA HONEY DEW,6720357642,767203576427,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO PEN 2.5GR SATIVA BERRY BLOW POP,6720357650,767203576502,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
LOST MARY ULTRASONIC 35K WATERMELON ICE,5671640640,5056716406402,2,30.0,NICOTINE VAPES
BB CART 1GR SATIVA MIAMI HAZE,9823228258,598232282580,4,26.99,"THCA RELATED: Flower, Carts & Vapes"
BB CART 1GR HYBRID SOUR DIESEL,9999996324,0000,3,26.99,"THCA RELATED: Flower, Carts & Vapes"
BB CART 1GR INDICA BLUE CHEESE,9999985965,0000,3,26.99,"THCA RELATED: Flower, Carts & Vapes"
DESTINO PRE ROLL 1GR HYBRID,"2175033460, 2175020823, 2175047038",721750208231,12,12.0,"THCA RELATED: Flower, Carts & Vapes"
SMAKD GUMMIES THCA 2000MG SINGLE BERRY BLAST,5804377889,158043778896,28,4.0,EDIBLES
SMAKD GUMMIES THCA 2000MG SINGLE WATERMELON SPLASH,5804377890,158043778902,21,4.0,EDIBLES
FUME PRO 30K ZERO NIC MIAMI MINT,4182173765,6941821737659,0,25.99,NICOTINE VAPES
DOZO PEN 2.5 STRAWBERRY SHORT CAKE HYBRID,6720357643,767203576434,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO PEN 2.5 WATERMELON ZKITTLEZ INDICA,6720357645,767203576458,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
GEEKBAR X 25K WILD CHERRY SLUSH,1016428272,810164282729,1,30.0,NICOTINE VAPES
GEEKBAR X 25K ORANGE JAM,1016428322,810164283221,4,30.0,NICOTINE VAPES
LOST MARY TURBO 35K MIAMI MINT,5671640695,5056716406952,5,30.0,NICOTINE VAPES
LOST MARY PRO STRAWMELON PEACH,5671640698,5056716406983,4,27.99,NICOTINE VAPES
LOST MARY TURBO 35K STRAWBERRY KIWI,5671640683,5056716406839,4,30.0,NICOTINE VAPES
LOST MARY TURBO 35K BLUE RAZZ ICE,5671640693,5056716406938,4,30.0,NICOTINE VAPES
DESTINO JAR 3.5GR SATIVA,"0152702554, 0152712416, 0152712223, 0152700879",601527025547,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
GEEKBAR 15K PINK LEMONADE,1012543488,810125434884,3,25.0,NICOTINE VAPES
GEEKBAR X 25K WHITE PEACH RASPBERRY,1012543996,810125439964,1,30.0,NICOTINE VAPES
GEEKBAR X 25K SOUR FCUKING FAB,1012543834,810125438349,3,30.0,NICOTINE VAPES
RAZ LTX 25K WHITE GRAPE GUSH,9011000106,8990110001061,0,35.0,NICOTINE VAPES
BB PRE ROLL 1GR SATIVA PINEAPPLE EXPRESS,9823228120,598232281200,23,5.0,"THCA RELATED: Flower, Carts & Vapes"
CUVIE GO 35K MENTHOL GOD 3%,2374202864,6923742028641,3,26.0,NICOTINE VAPES
CUVIE GO 35K BLACK ICE 3%,2374202863,6923742028634,5,26.0,NICOTINE VAPES
PURE GRAM PEN INDICA 2GR ARCTIC CHERRY,9999946037,0000,1,35.0,"THCA RELATED: Flower, Carts & Vapes"
PURE GRAM PEN HYBRID 2GR PINK CHEETAH,9999980267,0000,3,35.0,"THCA RELATED: Flower, Carts & Vapes"
PURE GRAM PEN SATIVA 2GR ELECTRIC LEMONADE,9999946702,0000,2,35.0,"THCA RELATED: Flower, Carts & Vapes"
PURE GRAM PEN SATIVA 2GR LEMON VENOM,9999968081,0000,2,35.0,"THCA RELATED: Flower, Carts & Vapes"
DESTINO PRE ROLL 1GR SATIVA,"2175015944, 2175021469",721750214690,8,12.0,"THCA RELATED: Flower, Carts & Vapes"
GEEKBAR 15K RASPBERRY WATERMELON,1016428660,810164286604,1,25.0,NICOTINE VAPES
GEEKBAR 15K PEACH LEMONADE,1016428666,810164286666,3,25.0,NICOTINE VAPES
GEEKBAR 15K STRAWBERRY KIWI,1016428658,810164286581,1,25.0,NICOTINE VAPES
BOUTIQ PEN 2GR 3 STRAINS,9999933941,0000,12,40.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K ORANGE PINEAPPLE PUNCH,7826966085,6978269660850,9,35.0,NICOTINE VAPES
RAZ LTX 25K TRIPLE BERRY PUNCH,7826966078,6978269660782,4,35.0,NICOTINE VAPES
RAZ LTX 25K STRAWBERRY KIWI PEAR,7277797176,6972777971767,3,35.0,NICOTINE VAPES
RAZ LTX 25K HAWAIIAN PUNCH,"7826966088, 9011000128",6978269660881,2,35.0,NICOTINE VAPES
COOKIES PEN 3GR SATIVA HOLLYWOOD,9568229025,695682290254,4,35.0,"THCA RELATED: Flower, Carts & Vapes"
MOCHI GUMMIES 10PK MANGO TANGO,6915218215,769152182155,3,26.99,EDIBLES
DESTINO JAR 3.5GR INDICA,"0152703131, 0152703127, 0152703104",601527031319,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
DESTINO JAR 3.5GR HYBRID,"0152712149, 0152712189, 0152712164",601527121492,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K STRAWBERRY PEACH GUSH,7826966053,6978269660539,4,35.0,NICOTINE VAPES
RAZ LXT 25K TROPICAL GUSH,7826966038,0000,5,35.0,NICOTINE VAPES
LOST MARY TURBO 35K GOLDEN BERRY,5671640818,0000,5,30.0,NICOTINE VAPES
HOOKAH CHARCOAL ACCESSORY,9999978409,0000,2,10.0,HOOKAH RELATED
RAZ LTX 25K SOUR APPLE ICE,7826966070,0000,5,35.0,NICOTINE VAPES
GEEKBAR X 25K BLUE RAZZ ICE,1012543840,810125438400,4,35.0,NICOTINE VAPES
LOST MARY ULTRASONIC 35K BLUE RAZ ICE,5671640641,0000,5,30.0,NICOTINE VAPES
FUME PRO 30K ZERO NIC POLAR ICE,4182173768,0000,5,27.0,NICOTINE VAPES
CUVIE PLUS PINEAPPLE ICE,7157899429,0000,6,14.99,NICOTINE VAPES
RAZ 9K GRAPE ICE,9011000012,0000,5,30.0,NICOTINE VAPES
BREAKERS 8MG MINT,5002741000,0000,5,6.99,NICOTINE VAPES
BREAKERS 8MG BERRY CITRUS,5002741087,0000,5,6.99,NICOTINE VAPES
LUCY 12MG WINTERGREEN,5002741076,0000,5,6.99,NICOTINE VAPES
LUCY 12MG MINT,5002741012,0000,5,6.99,TOBACCO PRODUCTS
SMAKD GUMMIES 10K MG 5PK TROPICAL FRUIT,5811888659,158118886594,9,21.99,EDIBLES
SMAKD GUMMIES 10000MG 20PK BERRY BLAST,4464436614,744644366145,6,35.0,EDIBLES
HAZY COOKIE N CREME SHROOM BAR,1331063762,713310637629,4,25.0,NICOTINE VAPES
