Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
HQD CUVIE MARS BLACK DRAGON,3710542628,6937105426289,0,20.0,NICOTINE VAPES
COOKIES PEN 3GR INDICA CEREAL MILK,9568228741,695682287414,0,35.0,THCA PRODUCTS
OLIT HOOKALIT 40K COOL MINT,7556984692,6975569846922,0,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K VAPE LADY KILLER,7785560012,6977855600126,0,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K BLUEBERRY ICE,7556984958,6975569849589,0,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K PEACH MANGO WATERMELON,7556984690,6975569846908,0,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K VAPE GRAPE ICE,7556984691,6975569846915,2,35.0,NICOTINE VAPES
BODEGA BOYZ CONES WITH TIP,5006597501,850065975016,25,3.5,ROLLING PAPERS & CONES
COOKIES PEN 3GR SATIVA HOLLYWOOD,9568229025,695682290254,0,35.0,THCA PRODUCTS
RAZ 9K ZERO NICOTINE MIAMI MINT,7598405992,6975984059921,5,27.0,NICOTINE VAPES
VAPORESSO XROS PRO KIT SILVER,4349865339,6943498653393,0,52.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS PRO KIT BLACK,4349865338,6943498653386,1,45.0,DEVICES: BATTERIES & MODS
FRUIT MONSTER 6MG STRAWBERRY KIWI POMEGRANATE,1002278910,710022789103,2,18.0,VAPE JUICES
GEEKBAR X 25K ORANGE FCUKING FAB,1012543836,810125438363,0,30.0,NICOTINE VAPES
GEEKBAR 15K ORANGE MINT SAVERS,1016428370,810164283702,0,26.0,NICOTINE VAPES
LOOSELEAF RUSSIAN CREAM,1015986153,810159861533,15,3.0,TOBACCO PRODUCTS
HQD CUVIE PLUS BLACK DIAMOND,3710546387,6937105463871,6,14.0,NICOTINE VAPES
RAW PAPER CLASSIC CONNOISSEUR PAPER 1/4 SIZE + TIPS,1616517610,716165176107,13,3.5,ROLLING PAPERS & CONES
TREE HOUSE MUSHROOM CHOCOLATE COOKIES & CREAM 50GR,1013537006,810135370066,0,35.0,EDIBLES
GEEKBAR 15K TROPICAL RAINBOW BLAST,1012543468,810125434686,4,26.0,NICOTINE VAPES
PILLOW TALK NIC CONTROL 40K PURE TOBACCO,1202409057,812024090574,0,15.99,NICOTINE VAPES
PILLOW TALK NIC CONTROL 40K COOL MINT,1202409046,812024090468,0,15.99,NICOTINE VAPES
SMAKD PEN 2GR SATIVA HOLY GRAIL KUSH,5677338713,356773387139,2,25.99,THCA PRODUCTS
SMAKD PEN 2GR INDICA DESERT LIME,5677338715,356773387153,0,25.99,THCA PRODUCTS
MARLBORO RED 100'S CIGARETTES,2820000363,02836328,9,14.99,TOBACCO PRODUCTS
NEXA  35K BLUE RAZZ ICE,9713654919,4897136549192,3,30.0,NICOTINE VAPES
NEXA 35K PEACH DIVE,9713654922,4897136549222,2,30.0,NICOTINE VAPES
NEXA 35K MIAMI MINT,9713654920,4897136549208,4,30.0,NICOTINE VAPES
NEXA 35K FCUKING FAB,9713654863,4897136548638,0,30.0,NICOTINE VAPES
NEXA 35K STRAWBERRY ICE,9713654861,4897136548614,0,30.0,NICOTINE VAPES
NEXA 35K WATERMELON ICE,9713654860,4897136548607,1,30.0,NICOTINE VAPES
POLKA DOT MAGIC MUSHROOM BAR COOKIES AND CREAM SWIRL 60GR,8464668650,684646686509,1,35.0,EDIBLES
POLKA DOT MAGIC MUSHROOM BAR THE ORIGINAL 60GR,8464668658,684646686585,0,35.0,EDIBLES
ZLAND VAPING DEVICE BLACK,1015875350,810158753501,0,13.99,NICOTINE VAPES
ZLAND VAPING DEVICE RED,1015875352,810158753525,0,13.99,NICOTINE VAPES
ZLAND POD 15K BLUEBERRY,1015875452,810158754522,1,13.99,NICOTINE VAPES
ZLAND POD 15K GREEN APPLE,1015875449,810158754492,0,13.99,NICOTINE VAPES
ZLAND POD 15K MINT COOL,"1019052897, 1015875428",810190528976,3,13.99,NICOTINE VAPES
ZLAND POD 15K BERRY MIX,1015875471,810158754713,2,13.99,NICOTINE VAPES
ZLAND POD 15K BLOW POP,1015875432,810158754324,0,13.99,NICOTINE VAPES
ZLAND POD 15K RAINBOW RAIN,1015875431,810158754317,3,13.99,NICOTINE VAPES
SMAKD PEN 2GR SATIVA TANGERINE DREAM,5677338712,356773387122,2,25.99,THCA PRODUCTS
TRIPPY HOURS MUSHROOM GUMMIES 3000MG 10CT BERRY BLAST,5005259443,850052594435,0,25.0,EDIBLES
RAZ LTX 25K WHITE GRAPE GUSH,7031364854,6970313648548,0,32.0,NICOTINE VAPES
GRABBA LEAF CRUSHED,5590600752,855906007529,16,3.0,TOBACCO PRODUCTS
RED RIVER PIPE TOBACCO 6OZ,1261500341,0000,2,25.0,TOBACCO PRODUCTS
SUPER LOOPER PEN 1GR INDICA PRESIDENTIAL OG,1011004735,810110047358,0,30.0,THCA PRODUCTS
PUFF LA PEN 2GR,9999956139,0000,0,45.0,THCA PRODUCTS
VAPORESSO AMOUR S KIT CYBER GOLD,4349860003,6943498600038,0,90.0,DEVICES: BATTERIES & MODS
VAPORESSO GEN MAX KIT GRADIENT PURPLE,4349867298,6943498672981,0,95.0,DEVICES: BATTERIES & MODS
SMOK NOVO 3 KIT IML GOLD COBRA,4069564733,6940695647330,0,30.0,DEVICES: BATTERIES & MODS
VGOD SALT 50MG CUBANO BLACK,1836802398,0000,2,15.99,VAPE JUICES
VGOD SALT 25MG CUBANO BLACK,1836802397,0000,2,15.99,VAPE JUICES
VGOD SALT 50MG LUSH ICE,1836802362,0000,2,15.99,VAPE JUICES
OOZE TANKER BATTERY,4021240559,840212405596,3,29.99,DEVICES: BATTERIES & MODS
YOCAN UNI PRO BLACK,7588608851,6975886088517,0,35.0,DEVICES: BATTERIES & MODS
YOCAN UNI PRO PINK,7588608856,0000,1,35.0,DEVICES: BATTERIES & MODS
AMERICAN SPIRIT ORGANIC POUCH,4799500082,047995000820,3,35.99,TOBACCO PRODUCTS
AFTER HOURS TRIPPY GUMMIES WATERMELON 10PK,5005259438,850052594381,0,29.0,EDIBLES
POSEIDON ALIENS,7581983326,0000,1,25.0,DEVICES: BATTERIES & MODS
STACHE GRYNDER PURPLE,2158391604,0000,1,30.0,GRINDERS
STACHE GRYNDER BLUE,2158391504,0000,1,30.0,GRINDERS
RAZ LTX 25K ZERO NICOTINE BLUEBERRY WATERMELON,7286650302,6972866503022,0,32.0,NICOTINE VAPES
FUME ULTRA POLAR ICE,7471014730,6974710147307,10,16.0,NICOTINE VAPES
FUME PRO 30K BLACK ICE,4182173561,6941821735617,5,30.0,NICOTINE VAPES
FUME PRO 30K TRIPLE BERRY ICE,4182173558,6941821735587,6,30.0,NICOTINE VAPES
LIFTED LOLLIES 30MG WATERMELON,7882200029,678822000296,1,3.99,EDIBLES
LIFTED LOLLIES 30MG SOUR APPLE,7882200031,678822000319,2,3.99,EDIBLES
LIFTED LOLLIES 30MG PINEAPPLE,7882200030,678822000302,7,3.99,EDIBLES
305'S MENTHOL GOLD 100'S CIGARETTES,0921561532,709215615329,1,6.0,TOBACCO PRODUCTS
FRYD PEN 2GR INDICA KIWI KUSH BERRY,9999936797,0000,0,30.0,THCA PRODUCTS
FRYD PEN 2GR SATIVA BERRY ZKITTLES,9999915307,0000,0,30.0,THCA PRODUCTS
FRYD PEN 2GR HYBRID MYSTERY FUN DRIP,9999962475,0000,0,30.0,THCA PRODUCTS
AFTER HOURS MUSHROOM CHOCOLATE BAR 5GR,3485532469,634855324693,0,35.0,EDIBLES
VIBES CONE 3PK ULTRA THIN CALI,1005513457,810055134571,6,3.5,ROLLING PAPERS & CONES
LOOSE LEAF VANILLA ICE CREAM CRUSH,4297884655,742978846555,7,5.0,TOBACCO PRODUCTS
COCO NARA CHARCOAL 20CT BOX,8700055310,5287000553100,2,5.99,HOOKAH RELATED
WHIFF ROSE LEMONADE,3807775541,6938077755414,0,10.0,NICOTINE VAPES
WHIFF CHILLY MANGO,3807775549,6938077755490,0,10.0,NICOTINE VAPES
WHIFF BANANA PUDDING CHOCOLATE,3807775547,6938077755476,3,10.0,NICOTINE VAPES
WHIFF BLUE RAZZ LEMONADE,3807775546,6938077755469,0,10.0,NICOTINE VAPES
WHIFF PEACH COCONUT,3807775551,6938077755513,5,10.0,NICOTINE VAPES
WHIFF PINEAPPLE GUMMY BEAR,3807775552,6938077755520,0,10.0,NICOTINE VAPES
WHIFF APPLE CRISP,3807775544,6938077755445,0,10.0,NICOTINE VAPES
WHIFF ICED LATTE,3807775555,6938077755551,4,10.0,NICOTINE VAPES
RAZ LTX 25K FROZEN CHERRY APPLE,7286650750,6972866507501,0,32.0,NICOTINE VAPES
RAZ 9K BLACK CHERRY PEACH,7598405750,6975984057507,1,27.0,NICOTINE VAPES
VAPORESSO LUXE XR MAX 2 KIT BLACK,4349862919,6943498629190,0,45.99,DEVICES: BATTERIES & MODS
ZLAND POD 15K BANANA,1015875444,810158754447,1,13.99,NICOTINE VAPES
ZLAND POD 15K GRAPE,1015875448,810158754485,2,13.99,NICOTINE VAPES
ZLAND POD 15K WATERMELON,1015875454,810158754546,0,13.99,NICOTINE VAPES
ZLAND VAPING DEVICE GRAY,1015875351,810158753518,6,13.99,NICOTINE VAPES
AFTER HOURS PRE ROLL 1.5GR PRSNLS HYBRID NERDS,5005259406,850052594060,40,8.0,THCA PRODUCTS
AFTER HOURS THCA BADDER 4GR HYBRID STRAWBERRY COUGH,6000163819,860001638196,2,35.0,THCA PRODUCTS
AFTER HOURS THCA BADDER 4GR SATIVA HONEY BUNZ,5005259434,0000,0,35.0,THCA PRODUCTS
AFTER HOURS THCA BADDER 4GR SATIVA TIRAMISU,6000163814,0000,1,35.0,THCA PRODUCTS
AFTER HOURS THCA BADDER 4GR INDICA BABY YODA,5005259435,0000,0,35.0,THCA PRODUCTS
AFTER HOURS THCA BADDER 4GR INDICA SKYWALKER OG,6000163815,0000,1,35.0,THCA PRODUCTS
SNIPE PRE ROLL 2GR INDICA ROZAY,5006791932,850067919322,1,5.0,THCA PRODUCTS
DESTINO PRE ROLL 1.2GR HYBRID,"2175020823, 2175033460, 2175047038, 0152719060, 0152718982",721750334602,10,13.0,THCA PRODUCTS
NEXA 35K JUICY GRAPE,9713654853,4897136548539,2,30.0,NICOTINE VAPES
NEXA 35K FROZEN BANANA,9713654859,4897136548591,6,30.0,NICOTINE VAPES
COCO NARA CHARCOAL 1KG,8700055309,5287000553094,0,20.0,HOOKAH RELATED
GEEKBAR 15K FROZEN BLACKBERRY FAB,1012543908,810125439087,0,26.0,NICOTINE VAPES
GEEKBAR 15K STRAWBERRY MANGO,1012543476,810125434761,0,26.0,NICOTINE VAPES
GEEKBAR 15K PINEAPPLE SAVERS,1016428374,810164283740,2,26.0,NICOTINE VAPES
RAZ LTX 25K ICED BLUE DRAGON,"7286650758, 7826966057",6978269660577,2,32.0,NICOTINE VAPES
DOZO PEN 2.5GR INDICA ZANANA GLUE,9983886386,699838863866,0,40.0,THCA PRODUCTS
GEEKBAR X 25K BLUE RAZZ ICE,"1012543840, 1012543926",810125438400,5,30.0,NICOTINE VAPES
GEEKBAR X 25K WHITE PEACH RASPBERRY,1012543996,810125439964,0,30.0,NICOTINE VAPES
SMAKD GUMMIES 5PK 10KMG BERRY BLAST,5811888658,158118886587,7,21.0,EDIBLES
TORCH PEN 4GR LIVE 2 STRAIN,"1014247105, 1014247087, 1014247107, 1014247097, 1014247093, 1014247101, 1014247103, 1014247099, 0142485475, 1014247089, 0142485472, 1014247109",810142470971,0,45.99,THCA PRODUCTS
AFTER HOURS PRE ROLL 1.5GR PRSNLS HYBRID SHERBET,5005259403,850052594039,19,8.0,THCA PRODUCTS
AFTER HOURS PRE ROLL 1.5GR PRSNLS SATIVA GREEN CRACK,5005259401,850052594015,43,8.0,THCA PRODUCTS
AFTER HOURS PRE ROLL 1.5GR PRSNLS INDICA JELLO CAKE,5005259405,850052594053,12,8.0,THCA PRODUCTS
AFTER HOURS PRE ROLL 1.5GR PRSNLS SATIVA BLUE DREAM PIE,9999922410,0000,3,8.0,THCA PRODUCTS
TORCH PEN PRESSURE 3.5GR HYBRID GLITTER BOMB,1014247863,810142478632,0,30.0,THCA PRODUCTS
TORCH PEN PRESSURE 3.5GR SATIVA MANGO ORANGE RUNTZ,1014247857,810142478571,0,30.0,THCA PRODUCTS
TORCH PEN PRESSURE 3.5GR SATIVA LYCHEE MARTINI,1014247875,810142478755,0,30.0,THCA PRODUCTS
POLKA DOT MAGIC MUSHROOM BAR CINNAMON FRENCH TOAST 60GR,8397081264,783970812643,0,35.0,EDIBLES
POLKA DOT MAGIC MUSHROOM BAR TORRONE DELIGHT 60GR,8397081271,783970812711,0,35.0,EDIBLES
POLKA DOT MAGIC MUSHROOM BAR WONDERFUL WAFER 60GR,9999934461,0000,0,35.0,EDIBLES
AL FAKHER 250G WATERMELON MINT,9110816059,6291108160596,2,25.99,HOOKAH RELATED
